gn:id,gp:id_factual,gp:id_blackmad,reason
5400713,55814720,55815866,mismatch
1160790,2232943,2254754,mismatch
1160790,2232942,2254754,mismatch
6358912,20225398,12694064,mismatch
2866757,677319,12623186,mismatch
2930952,647620,12634761,mismatch
2930948,647623,12623278,mismatch
5160942,55834792,55834191,mismatch
2966395,559831,20074373,mismatch
3074603,790447,12606845,mismatch
2806852,12632594,707595,mismatch
2859739,12632590,681777,mismatch
218205,1473297,1473294,mismatch
125780,2237604,2254873,mismatch
2966774,559574,20071494,mismatch
2901360,661383,12623074,mismatch
2030170,2265948,2265949,mismatch
2735381,747002,23413048,mismatch
3073241,791614,12606907,mismatch
5330656,55815699,55814580,mismatch
5373201,55815691,55815153,mismatch
3654853,373225,26810108,mismatch
3167165,20150626,723226,mismatch
2782309,12675359,28995512,mismatch
144484,2215786,2254293,mismatch
3001268,20202716,15003281,mismatch
1816971,12686000,2171290,mismatch
5345695,55814440,55814721,mismatch
2933840,646311,12634332,mismatch
2655680,12583,33955,mismatch
6540369,12681673,725047,mismatch
2963484,561196,20071703,mismatch
2963490,561190,20074525,mismatch
3925158,56125140,457087,mismatch
3924679,56125141,458278,mismatch
3074281,790736,12607237,mismatch
5159518,55834124,55834288,mismatch
3865579,464664,56121249,mismatch
5268658,55831194,55831390,mismatch
3470714,430723,423680,mismatch
3178764,20149649,12679902,mismatch
3128389,12688223,754080,mismatch
5134037,55835855,23507700,mismatch
4560813,55838754,55838897,mismatch
121406,2255027,2226932,mismatch
121380,2255028,2226967,mismatch
3672087,356539,420002,mismatch
2978697,625335,29332378,mismatch
2697063,896724,896722,mismatch
3177431,726005,719314,mismatch
2790697,974587,20074664,mismatch
3169366,721677,29344107,mismatch
724962,818964,29400023,mismatch
724964,818962,29400027,mismatch
724963,818963,29401809,mismatch
617351,481358,481026,mismatch
3942198,418804,420242,mismatch
8261157,22723879,26794297,mismatch
5052183,55821006,55821343,mismatch
6347454,55821004,55821673,mismatch
2638488,55965466,34098,mismatch
2823158,698993,29347964,mismatch
4518372,55833618,55834903,mismatch
3514682,55896255,55912373,mismatch
2756888,728696,728693,mismatch
2658718,12684371,784101,mismatch
2658719,12684370,784100,mismatch
110829,2250985,2255254,mismatch
134762,2226984,2254594,mismatch
134762,2226985,2254594,mismatch
3465585,435271,430210,mismatch
3461612,435275,435269,mismatch
2786087,12602622,977423,mismatch
2032225,2266770,2265391,mismatch
2029558,2266773,2266166,mismatch
7285018,20075604,784891,mismatch
7285638,20075606,20101459,mismatch
3059101,820626,29402214,mismatch
5281327,55832082,55831205,mismatch
1580262,1236908,1252665,mismatch
3663145,458348,441696,mismatch
3665438,422147,421001,mismatch
5251372,55832080,55831551,mismatch
3007772,599230,29333185,mismatch
2857037,683403,12623536,mismatch
5552194,55813451,55814004,mismatch
5388605,55813450,55814782,mismatch
5356486,55813455,55814924,mismatch
2920329,652637,12632603,mismatch
127613,2254812,2234172,mismatch
127559,2254814,2234937,mismatch
4896763,55830032,55830767,mismatch
4908111,55830038,55830962,mismatch
4915597,55830035,55831921,mismatch
115781,2248853,2255185,mismatch
3046526,22528243,22528211,mismatch
715429,22528240,815498,mismatch
3042603,22528248,22528241,mismatch
3045643,22528247,814636,mismatch
2268406,740795,22660972,mismatch
2739798,740797,29381507,mismatch
110829,2252434,2255254,mismatch
1311207,995141,995156,mismatch
1311207,995142,995156,mismatch
1311207,995148,995156,mismatch
1311207,995146,995156,mismatch
1311207,995143,995156,mismatch
1311207,995140,995156,mismatch
1311207,995144,995156,mismatch
2522239,23413121,751672,mismatch
3259241,29305122,862156,mismatch
3144757,29305121,862149,mismatch
3514783,55902174,55895608,mismatch
3122458,760570,23414008,mismatch
724815,819436,29399874,mismatch
5531937,55826707,55820468,mismatch
4782181,12590413,12590412,mismatch
3119810,763280,12691468,mismatch
3114665,779335,12694914,mismatch
3105272,779330,778062,mismatch
5780759,55819307,55819513,mismatch
5542046,55819305,55819614,mismatch
265530,945083,965393,mismatch
265530,945082,965393,mismatch
3169694,719465,721426,mismatch
2740761,23413060,739513,mismatch
6614747,12656026,577711,mismatch
2029624,2266150,2266603,mismatch
3009271,598337,598336,mismatch
3193253,531056,531050,mismatch
4998830,55859965,2436453,mismatch
2832610,694776,20158864,mismatch
3516355,55892478,148123,mismatch
5264007,55832500,55832729,mismatch
2963297,20074425,561326,mismatch
2963323,20074423,561315,mismatch
2802292,967106,12602478,mismatch
1519293,2261776,2264319,mismatch
2635355,20092106,38331,mismatch
4706361,55827349,55828102,mismatch
2808533,706721,12632829,mismatch
3439423,377302,420084,mismatch
264642,966174,946399,mismatch
264083,966170,950334,mismatch
5402556,55813582,23508145,mismatch
5383364,55813581,55813610,mismatch
5335347,55813589,55814958,mismatch
6072162,12482690,12482522,mismatch
5013242,55829004,55829281,mismatch
2862458,680150,12632794,mismatch
2908398,658241,12623961,mismatch
113072,2251792,2251786,mismatch
2938403,644067,12623454,mismatch
6122645,23389266,23389270,mismatch
6122645,23389269,23389270,mismatch
6122645,23389268,23389270,mismatch
6122645,23389267,23389270,mismatch
2980533,12670579,627589,mismatch
3701649,160104,26793316,mismatch
4160110,55840868,55840722,mismatch
4176218,55840862,28349383,mismatch
2812009,12635323,704912,mismatch
2821864,12635321,699657,mismatch
1177565,2197184,2197185,mismatch
2824420,698475,12622816,mismatch
3165327,22745667,725185,mismatch
617938,480815,480470,mismatch
6542186,22745664,12679008,mismatch
3655781,26810039,372770,mismatch
3650273,26810033,420035,mismatch
3169137,22745660,12675765,mismatch
1513072,2271460,56122340,mismatch
2961299,562308,20073510,mismatch
2961299,562307,20073510,mismatch
2961303,562305,20074599,mismatch
2095807,1054095,1061443,mismatch
3123143,759930,759929,mismatch
5261918,55832010,55832843,mismatch
2804674,708804,12625648,mismatch
6358547,12689115,756172,mismatch
4741603,55826569,55827765,mismatch
3701882,159998,26793635,mismatch
3058916,820797,29401367,mismatch
5140258,55836223,55835842,mismatch
2961931,20074335,562015,mismatch
3518221,55965462,144703,mismatch
5884896,12506501,56071284,mismatch
3123388,759487,769215,mismatch
7798681,29402967,29400572,mismatch
584627,1951712,1951728,mismatch
144319,2215967,2215979,mismatch
1152765,56122914,1225421,mismatch
7285226,12685129,785506,mismatch
6639586,690790,12623795,mismatch
2651790,20089557,17581,mismatch
6692919,20089558,12325,mismatch
1519935,2264498,2261225,mismatch
6359188,22661209,12694822,mismatch
1791247,12686302,12686301,mismatch
5364872,55813747,55814123,mismatch
2961061,562448,20073853,mismatch
2961072,562440,20071477,mismatch
4394069,55824576,55823808,mismatch
2915277,655118,12634603,mismatch
3121286,761703,23413148,mismatch
2996035,609807,609805,mismatch
2880957,670236,12635150,mismatch
2962668,20072799,561669,mismatch
3044669,55848184,22528210,mismatch
3044669,55848182,22528210,mismatch
2804508,20160320,20159690,mismatch
2855145,12634347,684384,mismatch
2733223,749770,25944862,mismatch
4229570,55842777,55842252,mismatch
136323,2225417,2254546,mismatch
4899557,55833212,23506800,mismatch
2845638,12624021,689323,mismatch
2741647,23412938,29383573,mismatch
3174425,717536,12680059,mismatch
3174429,717532,20149743,mismatch
3117777,23388400,766242,mismatch
3129529,752956,752958,mismatch
3388268,431287,450964,mismatch
2087026,1058988,1061931,mismatch
3388268,431286,450964,mismatch
3941296,405911,420662,mismatch
2930581,12623694,647822,mismatch
2917404,12623697,15002640,mismatch
2930579,12623695,647824,mismatch
5072113,55823140,55823125,mismatch
2783477,977234,979016,mismatch
3128449,22661477,12688222,mismatch
6359598,22661476,12688221,mismatch
6359602,22661478,12688231,mismatch
3388616,450295,450294,mismatch
3027453,583981,56125786,mismatch
3061241,29401347,818457,mismatch
8159094,28737218,28737223,mismatch
8159094,28737217,28737223,mismatch
2966018,20073405,559997,mismatch
1708226,1199310,1176838,mismatch
2886435,667846,12623497,mismatch
2857197,683306,12623716,mismatch
2857205,683300,12634878,mismatch
2857197,683305,12623716,mismatch
7126351,55831318,55832325,mismatch
2874246,673502,12624154,mismatch
2850636,686772,12623717,mismatch
3107813,775699,751684,mismatch
3452834,445226,445258,mismatch
3531556,114848,55912245,mismatch
2264056,746935,56041820,mismatch
5316347,55820542,55820375,mismatch
2914876,12634613,655261,mismatch
2861384,12634617,680821,mismatch
2861422,12634616,680788,mismatch
3466897,56073630,428600,mismatch
3455461,56073632,460346,mismatch
4914756,55824263,55829845,mismatch
2911308,12623871,656952,mismatch
2925848,12623872,650112,mismatch
2882342,12623875,669592,mismatch
4907535,55830241,55830547,mismatch
5005895,55828595,55829078,mismatch
4906889,55830249,55833116,mismatch
6612110,785498,12685126,mismatch
3028979,582822,582823,mismatch
2950187,12623741,638224,mismatch
2929452,12623748,648471,mismatch
2981152,56125542,623474,mismatch
2977814,56125543,626144,mismatch
3117177,766819,23414367,mismatch
2962865,561580,20072896,mismatch
3123358,759545,12693270,mismatch
3456998,457603,440497,mismatch
5014087,55829567,55829296,mismatch
4857287,23506090,55822929,mismatch
2794723,971872,971876,mismatch
6347454,55821106,55821673,mismatch
98198,1979454,1972488,mismatch
3007898,56125537,601125,mismatch
3205651,20159589,12623607,mismatch
2851801,686159,12622782,mismatch
3035701,23388118,15003192,mismatch
119010,2245353,2245400,mismatch
5406381,55813281,55815154,mismatch
5407031,55813282,55813400,mismatch
5383364,55813283,55813610,mismatch
5335557,55813280,55812751,mismatch
3908223,346057,55968149,mismatch
6346765,55840133,55840577,mismatch
3691763,420573,420570,mismatch
5365183,23506775,55814507,mismatch
4699833,55826796,55827627,mismatch
4154779,55840924,55840807,mismatch
4176449,55840929,55841191,mismatch
7176433,55840920,55841573,mismatch
618589,480077,480076,mismatch
5005895,55829243,55829078,mismatch
2821687,699727,12634282,mismatch
2907292,12635263,658676,mismatch
2890539,12635266,665932,mismatch
2872417,12635267,674510,mismatch
2920086,12635260,652742,mismatch
2836469,693137,12622789,mismatch
1181221,56122441,22723169,mismatch
2806082,708029,708031,mismatch
117896,2246651,2247184,mismatch
2872486,674473,12623791,mismatch
617461,481262,481249,mismatch
3652325,26810356,376211,mismatch
2953097,12623478,636701,mismatch
122183,2241819,2241815,mismatch
122183,2241816,2241815,mismatch
4888349,55830045,55830921,mismatch
4886379,55830042,55829830,mismatch
4846910,55823569,55822990,mismatch
7177586,55836281,55835497,mismatch
2813344,12622958,29347770,mismatch
2823372,12622952,698926,mismatch
2822442,12622954,699416,mismatch
3468650,426425,426421,mismatch
2261869,29381204,29385369,mismatch
2739522,741158,741157,mismatch
3468031,427350,458947,mismatch
2036502,20071130,2138121,mismatch
1525912,2256136,2256137,mismatch
1525912,2256138,2256137,mismatch
7176965,55836122,55835382,mismatch
5138209,55836127,55836249,mismatch
3624848,26808877,57743,mismatch
2515909,763477,12690992,mismatch
4018435,112214,112215,mismatch
6316824,461652,56123421,mismatch
3533269,111322,55911194,mismatch
3068246,12610135,796099,mismatch
3073644,12610136,791276,mismatch
2644530,26223,26224,mismatch
3121140,773456,761816,mismatch
5661431,55818023,55818248,mismatch
6360664,29372566,12688538,mismatch
3518364,144451,149195,mismatch
5870498,23510512,2492171,mismatch
253745,962171,962169,mismatch
4921202,55832712,55830654,mismatch
2905062,12624215,659763,mismatch
5138209,23507908,55836249,mismatch
4170554,55841213,55841541,mismatch
3838227,467056,26795626,mismatch
1815286,2158433,12687270,mismatch
1783745,2158435,12687447,mismatch
1812961,2158436,12687288,mismatch
5410548,55813344,55814878,mismatch
617550,481153,481154,mismatch
5395285,55813740,55813778,mismatch
5175856,55834749,55833952,mismatch
4735933,55828083,55827779,mismatch
2037346,2147991,12686769,mismatch
6346927,55824179,23506627,mismatch
2959282,633496,12622900,mismatch
2963378,20073463,561272,mismatch
2963248,20073469,561358,mismatch
1048743,1546652,1546653,mismatch
7122319,55832941,55832291,mismatch
2963311,20072672,561320,mismatch
2801743,967745,967444,mismatch
587057,56121507,1951876,mismatch
3472452,421496,421542,mismatch
2523459,722624,722311,mismatch
3062219,12609199,801422,mismatch
1162004,2211112,2200006,mismatch
2737184,24900499,744532,mismatch
4892904,55830509,55830471,mismatch
3530367,117102,117100,mismatch
2661513,781816,12682968,mismatch
3924872,445868,445859,mismatch
3664953,425245,425244,mismatch
2515446,764625,764620,mismatch
2964318,20074399,560856,mismatch
2849300,12634743,687393,mismatch
5365216,23506776,55814449,mismatch
141528,2219158,2254407,mismatch
141528,2219159,2254407,mismatch
2271142,736143,23412908,mismatch
3048080,811954,22661806,mismatch
2772414,20096289,539894,mismatch
3110799,773500,29371583,mismatch
4891106,55833163,55830733,mismatch
3046686,55848177,816232,mismatch
3047178,55848174,813013,mismatch
716671,55848175,55847902,mismatch
3046776,55848176,813386,mismatch
3047794,55848170,812290,mismatch
716935,55848173,812897,mismatch
3047679,55848171,812423,mismatch
4906490,55864808,28338307,mismatch
3824704,55912231,55891863,mismatch
3523616,55912233,132892,mismatch
2740691,739610,55868768,mismatch
2520496,12695314,755542,mismatch
2520447,12695315,755657,mismatch
1276574,28999084,29110680,mismatch
1520767,2260401,2264706,mismatch
1520767,2260400,2264706,mismatch
3009937,483298,483301,mismatch
4897009,23495550,55830938,mismatch
4875818,55822949,55823041,mismatch
5338983,23505713,55814872,mismatch
3119948,763072,12694876,mismatch
3625696,468555,26804836,mismatch
4157898,2416315,23510742,mismatch
4907702,55832869,55830346,mismatch
6955069,55921237,28358260,mismatch
3164065,12680112,726255,mismatch
4943721,55837758,55837482,mismatch
3440577,420099,380822,mismatch
3439598,420098,380884,mismatch
3179196,713692,29341275,mismatch
4828373,24930830,55832851,mismatch
7130417,23493345,55832739,mismatch
142958,2254345,2217443,mismatch
143003,2254341,2217401,mismatch
3050290,809342,810044,mismatch
1714759,56121359,1171809,mismatch
2900590,12634734,661581,mismatch
2856162,12623915,683850,mismatch
2653224,15832,12695928,mismatch
3076120,789091,12604441,mismatch
3114734,769090,769091,mismatch
2515813,763582,12694390,mismatch
5356486,55815848,55814924,mismatch
2521824,12695578,752290,mismatch
4912331,55830815,55830521,mismatch
3515394,55907637,149630,mismatch
2206854,2348582,2348455,mismatch
2963361,561285,20073817,mismatch
2963357,561289,20074189,mismatch
2806097,12624240,708022,mismatch
5704743,28747726,2422261,mismatch
3115394,768472,29372171,mismatch
2734523,29381449,748141,mismatch
3114075,12691576,769701,mismatch
2521605,752920,55965835,mismatch
5364118,55813381,23496671,mismatch
5311900,55820529,55820250,mismatch
2965484,560290,20072758,mismatch
2965467,560299,20073161,mismatch
2965471,560297,20073417,mismatch
5408852,55815106,55814779,mismatch
3657661,420057,26810013,mismatch
7308921,55828661,55828719,mismatch
7286096,12682893,20102214,mismatch
4006183,55921057,123755,mismatch
3460770,436021,459720,mismatch
3571621,12506245,12506244,mismatch
1690582,1190106,1190103,mismatch
